OFFICIALNM,LGA_CODE,intersection_pct,POSTCODE
TOWONG SHIRE,367,0.38398426140537073,3691
TOWONG SHIRE,367,1.0000000000000013,3704
TOWONG SHIRE,367,0.9999999999999948,3705
TOWONG SHIRE,367,0.8368204880888518,3707
TOWONG SHIRE,367,0.04345396036674531,3695
TOWONG SHIRE,367,0.9973126164456371,3709
TOWONG SHIRE,367,0.9965646081027066,3708
TOWONG SHIRE,367,0.9999998369764423,3700
WANGARATTA RURAL CITY,368,0.10941397018779056,3685
WANGARATTA RURAL CITY,368,1.000000000000012,3733
WANGARATTA RURAL CITY,368,1.0000000000000142,3677
WANGARATTA RURAL CITY,368,0.9709229019050545,3732
WANGARATTA RURAL CITY,368,0.4579687585474319,3682
WANGARATTA RURAL CITY,368,0.12405964441358328,3747
WANGARATTA RURAL CITY,368,0.03642531993838705,3723
WANGARATTA RURAL CITY,368,0.9987026652028506,3746
WANGARATTA RURAL CITY,368,0.9994590298380372,3735
WANGARATTA RURAL CITY,368,0.5591123940587164,3675
WANGARATTA RURAL CITY,368,0.9743912242503564,3678
WARRNAMBOOL CITY,369,0.14953078075474172,3277
WARRNAMBOOL CITY,369,0.07676985558259514,3281
WARRNAMBOOL CITY,369,0.012794157020495908,3282
WARRNAMBOOL CITY,369,0.014396024843606267,3283
WARRNAMBOOL CITY,369,0.9070437567107578,3280
WELLINGTON SHIRE,370,1.0000000000000238,3859
WELLINGTON SHIRE,370,0.07665489937463615,3825
WELLINGTON SHIRE,370,0.9999999999999953,3873
WELLINGTON SHIRE,370,0.16214695822511271,3870
WELLINGTON SHIRE,370,0.9682128767972501,3858
WELLINGTON SHIRE,370,0.7069156351128032,3967
WELLINGTON SHIRE,370,0.4697118116485597,3854
WELLINGTON SHIRE,370,0.06410342049402452,3864
WELLINGTON SHIRE,370,1.0000000000000409,3852
WELLINGTON SHIRE,370,0.7562378486922704,3857
WELLINGTON SHIRE,370,0.3866154936135269,3844
WELLINGTON SHIRE,370,0.9807308366280351,3971
WELLINGTON SHIRE,370,1.000000000000019,3860
WELLINGTON SHIRE,370,0.1286502456932921,3880
WELLINGTON SHIRE,370,0.36035578732711787,3966
WELLINGTON SHIRE,370,1.000000000000027,3850
WELLINGTON SHIRE,370,0.9995126316475065,3851
WELLINGTON SHIRE,370,0.25340836604843436,3962
WELLINGTON SHIRE,370,0.7642105249382295,3862
WELLINGTON SHIRE,370,0.999032486259223,3874
WELLINGTON SHIRE,370,1.0000000000000095,3847
WELLINGTON SHIRE,370,0.27577183673164885,3856
WEST WIMMERA SHIRE,371,0.13882337856016963,3401
WEST WIMMERA SHIRE,371,0.9999868106037847,3318
WEST WIMMERA SHIRE,371,0.9997882194926291,3420
WEST WIMMERA SHIRE,371,0.9998847013871908,3413
WEST WIMMERA SHIRE,371,0.9919356098137629,3415
WEST WIMMERA SHIRE,371,0.9999999970562148,3412
WEST WIMMERA SHIRE,371,0.030389341085918797,3418
WEST WIMMERA SHIRE,371,1.0000000000000047,3319
WEST WIMMERA SHIRE,371,0.34200371839781096,3409
WEST WIMMERA SHIRE,371,0.738513484698143,3317
WEST WIMMERA SHIRE,371,0.3469543221735955,3312
WEST WIMMERA SHIRE,371,0.037408862896506086,3490
WEST WIMMERA SHIRE,371,0.9829276855750358,3419
WHITEHORSE CITY,372,0.999392365389784,3130
WHITEHORSE CITY,372,1.000000000000034,3128
WHITEHORSE CITY,372,0.9998224684573003,3132
WHITEHORSE CITY,372,0.9849688621460585,3131
WHITEHORSE CITY,372,0.9959943023361814,3129
WHITEHORSE CITY,372,0.544295216032725,3127
WHITEHORSE CITY,372,0.999989373469554,3151
WHITEHORSE CITY,372,0.8330399546403914,3125
WHITEHORSE CITY,372,0.9818494516672828,3133
WHITTLESEA CITY,373,0.9991440745468081,3074
WHITTLESEA CITY,373,0.999829994887167,3750
WHITTLESEA CITY,373,0.9107494361916673,3755
WHITTLESEA CITY,373,0.39372583968191094,3083
WHITTLESEA CITY,373,0.6727436150304094,3754
WHITTLESEA CITY,373,0.9996652461803164,3075
WHITTLESEA CITY,373,0.9997735345446176,3076
WHITTLESEA CITY,373,0.1908690928472436,3064
WHITTLESEA CITY,373,0.9999999999999516,3751
WHITTLESEA CITY,373,0.3428451674224324,3753
WHITTLESEA CITY,373,0.9996029975146061,3082
WHITTLESEA CITY,373,0.6155278730523799,3757
WHITTLESEA CITY,373,0.9989544248927417,3752
WODONGA CITY,374,0.19375202401583727,3691
WODONGA CITY,374,0.9980631297161409,3690
WYNDHAM CITY,375,0.25721178385704624,3338
WYNDHAM CITY,375,0.7262717579722081,3024
WYNDHAM CITY,375,0.5440492642652103,3026
WYNDHAM CITY,375,0.6825316748009849,3029
WYNDHAM CITY,375,0.37303492164532276,3211
WYNDHAM CITY,375,0.9972642095792548,3030
WYNDHAM CITY,375,0.10653027579825414,3028
WYNDHAM CITY,375,0.99681916606078,3027
YARRA CITY,376,0.9979999678483339,3067
YARRA CITY,376,0.9985311230592919,3121
YARRA CITY,376,0.9994531573751556,3066
YARRA CITY,376,0.5985375555397606,3054
YARRA CITY,376,0.5462869804925504,3078
YARRA CITY,376,0.9999914642136474,3065
YARRA CITY,376,0.9562377101822757,3068
YARRA RANGES SHIRE,377,1.000000000000092,3792
YARRA RANGES SHIRE,377,1.000000000000116,3788
YARRA RANGES SHIRE,377,1.0000000000000522,3766
YARRA RANGES SHIRE,377,0.9999998894686728,3158
YARRA RANGES SHIRE,377,0.9976559474138064,3799
YARRA RANGES SHIRE,377,0.6622473697253506,3779
YARRA RANGES SHIRE,377,0.07426273607287406,3115
YARRA RANGES SHIRE,377,0.9999999999998674,3789
YARRA RANGES SHIRE,377,0.9995517631956625,3138
YARRA RANGES SHIRE,377,0.9999999999999708,3795
YARRA RANGES SHIRE,377,0.7147004895408698,3775
YARRA RANGES SHIRE,377,1.0000000000002494,3786
YARRA RANGES SHIRE,377,0.014977777510807007,3723
YARRA RANGES SHIRE,377,1.00000000000011,3796
YARRA RANGES SHIRE,377,0.9998596394021894,3770
YARRA RANGES SHIRE,377,0.2940957847920751,3778
YARRA RANGES SHIRE,377,0.6013594322980237,3777
YARRA RANGES SHIRE,377,0.9994774105799045,3116
YARRA RANGES SHIRE,377,1.0000000000000064,3140
YARRA RANGES SHIRE,377,1.000000000000055,3793
YARRA RANGES SHIRE,377,0.2992739351415294,3804
YARRA RANGES SHIRE,377,0.9999491037822419,3791
YARRA RANGES SHIRE,377,0.7709965924203004,3159
YARRA RANGES SHIRE,377,0.3621767650187142,3782
YARRA RANGES SHIRE,377,0.998239378106151,3139
YARRA RANGES SHIRE,377,0.9998138152219724,3160
YARRA RANGES SHIRE,377,0.08953732048586314,3833
YARRA RANGES SHIRE,377,0.9976550303982767,3797
YARRA RANGES SHIRE,377,0.3435519893795443,3156
YARRA RANGES SHIRE,377,0.9999998975926567,3765
YARRA RANGES SHIRE,377,0.6512086958389497,3137
YARRA RANGES SHIRE,377,0.9999956193812344,3767
YARRA RANGES SHIRE,377,0.8728356617593797,3787
YARRA RANGES SHIRE,377,0.9999174143311873,3785
YARRIAMBIACK SHIRE,378,0.04988124068207763,3401
YARRIAMBIACK SHIRE,378,0.9995184236795822,3487
YARRIAMBIACK SHIRE,378,0.8964799655730135,3390
YARRIAMBIACK SHIRE,378,0.9999614870150354,3392
YARRIAMBIACK SHIRE,378,0.6222628213015076,3491
YARRIAMBIACK SHIRE,378,0.4028267613232166,3489
YARRIAMBIACK SHIRE,378,0.8438041662686439,3488
YARRIAMBIACK SHIRE,378,0.82727511395674,3395
YARRIAMBIACK SHIRE,378,0.08851348951096528,3480
YARRIAMBIACK SHIRE,378,0.8372438999443576,3388
YARRIAMBIACK SHIRE,378,0.013563486728025697,3414
YARRIAMBIACK SHIRE,378,0.13446630032267598,3385
YARRIAMBIACK SHIRE,378,0.36537869907868553,3424
YARRIAMBIACK SHIRE,378,0.999999978528973,3396
YARRIAMBIACK SHIRE,378,0.0808174020678195,3482
YARRIAMBIACK SHIRE,378,0.9999880604749095,3391
YARRIAMBIACK SHIRE,378,0.3735918845879966,3485
YARRIAMBIACK SHIRE,378,0.9071314325481334,3393
